valid_time,u100,v100,u10,v10,d2m,t2m,latitude,longitude
2025-08-07 16:00:00,4.0460205,-2.2584534,1.7904358,-1.1197357,294.62698,297.14288,13.0,77.5
2025-08-07 17:00:00,3.737503,-2.0471191,1.7240143,-0.9725342,294.38818,296.4319,13.0,77.5
2025-08-07 18:00:00,3.787262,-1.7217102,1.7621765,-0.74417114,294.2797,295.9668,13.0,77.5
2025-08-07 19:00:00,4.03006,-1.4890594,1.9048309,-0.6163635,294.1961,295.609,13.0,77.5
2025-08-07 20:00:00,4.0261993,-1.3440247,1.8061523,-0.5380249,293.937,295.28787,13.0,77.5
2025-08-07 21:00:00,4.06221,-0.8395386,1.947403,-0.2572937,293.78192,294.9958,13.0,77.5
2025-08-07 22:00:00,3.3884583,-0.7057953,1.5887604,-0.15834045,293.5193,294.30692,13.0,77.5
2025-08-07 23:00:00,3.870514,-0.9517212,2.036728,-0.37010193,293.3698,294.11642,13.0,77.5
2025-08-08 00:00:00,3.670395,-1.2287903,1.9664154,-0.54045105,293.71588,294.5973,13.0,77.5
2025-08-08 01:00:00,3.4533997,-1.4101257,1.9495544,-0.65997314,293.52905,294.64832,13.0,77.5
2025-08-08 02:00:00,3.7130585,-1.4401398,2.3863068,-0.78463745,293.6319,294.73666,13.0,77.5
2025-08-08 03:00:00,3.594635,-1.6426239,2.7225952,-1.2226105,293.25043,294.9133,13.0,77.5
2025-08-08 04:00:00,3.166916,-1.4985199,2.4451904,-1.1488342,293.2372,295.22287,13.0,77.5
2025-08-08 05:00:00,3.0361786,-1.1868134,2.3604584,-0.89938354,293.5185,296.74188,13.0,77.5
2025-08-08 06:00:00,3.2973785,-0.7537384,2.5557556,-0.5655365,293.79944,298.5699,13.0,77.5
2025-08-08 07:00:00,3.3151245,-0.5563202,2.5329742,-0.41893005,293.94586,299.3692,13.0,77.5
2025-08-08 08:00:00,3.1266785,-0.5470276,2.372696,-0.39434814,294.50623,300.60278,13.0,77.5
2025-08-08 09:00:00,3.0861664,-0.27104187,2.3461304,-0.1819458,294.44196,300.8131,13.0,77.5
2025-08-08 10:00:00,3.697754,0.27085876,2.7583313,0.2710266,293.9757,299.46936,13.0,77.5
2025-08-08 11:00:00,3.1283264,1.0183411,2.239685,0.8033905,293.77484,299.54468,13.0,77.5
2025-08-08 12:00:00,3.4552002,-0.57232666,1.9838562,-0.37605286,293.7003,299.4929,13.0,77.5
2025-08-08 13:00:00,3.4997559,-1.260849,1.4052582,-0.58169556,293.84607,298.6173,13.0,77.5
2025-08-08 14:00:00,2.702591,-2.117218,0.98135376,-0.9900665,294.16895,298.10742,13.0,77.5
2025-08-08 15:00:00,2.0959473,-2.9144287,0.79156494,-1.3486633,294.22803,296.77875,13.0,77.5
2025-08-08 16:00:00,2.2771912,-2.837616,0.93130493,-1.1761322,293.96753,296.20483,13.0,77.5
2025-08-08 17:00:00,2.1220856,-2.673996,0.7941284,-1.1221161,293.66714,295.33557,13.0,77.5
2025-08-08 18:00:00,2.062027,-2.5893555,0.763855,-1.0718536,293.68317,295.18658,13.0,77.5
2025-08-08 19:00:00,2.5572815,-2.5953064,1.0130768,-1.0453339,293.77936,295.0873,13.0,77.5
2025-08-08 20:00:00,3.0370178,-2.4893036,1.3462982,-1.0138092,293.34677,294.62692,13.0,77.5
2025-08-08 21:00:00,3.3654327,-1.9084015,1.5490723,-0.70622253,293.29694,294.50763,13.0,77.5
2025-08-08 22:00:00,1.7575073,-2.3278198,0.67793274,-1.0018005,292.98462,294.0462,13.0,77.5
2025-08-08 23:00:00,1.2774353,-1.6493988,0.68003845,-0.8867645,292.89355,293.80127,13.0,77.5
2025-08-09 00:00:00,1.2149963,-1.4473267,0.4065094,-0.5761719,293.51367,294.71945,13.0,77.5
2025-08-09 01:00:00,2.0477448,-1.7091827,1.0211945,-0.7958374,293.57507,294.8384,13.0,77.5
2025-08-09 02:00:00,2.4535065,-1.5541077,1.8333282,-1.1425781,293.7811,295.56607,13.0,77.5
2025-08-09 03:00:00,3.0178986,-1.3752136,2.292801,-1.0327454,293.9448,295.66727,13.0,77.5
2025-08-09 04:00:00,3.4512787,-0.45925903,2.643814,-0.35154724,293.8357,295.8583,13.0,77.5
2025-08-09 05:00:00,3.3208313,0.18484497,2.527954,0.15393066,293.9472,297.13937,13.0,77.5
2025-08-09 06:00:00,3.3757172,0.88890076,2.5156555,0.7165222,294.02533,298.7265,13.0,77.5
2025-08-09 07:00:00,3.5208893,0.9288788,2.686798,0.7579956,294.15952,299.1112,13.0,77.5
2025-08-09 08:00:00,3.4781647,0.66734314,2.625183,0.54597473,294.64355,300.81082,13.0,77.5
2025-08-09 09:00:00,3.1284332,-0.03677368,2.3862305,0.013198853,294.9115,300.85223,13.0,77.5
2025-08-09 10:00:00,2.382782,-0.7359009,1.8700714,-0.52223206,293.94318,298.5587,13.0,77.5
2025-08-09 11:00:00,2.4132233,-0.42799377,1.644516,-0.18978882,293.71283,298.06427,13.0,77.5
2025-08-09 12:00:00,2.4840546,0.5215912,1.4990387,0.509079,293.82745,297.19446,13.0,77.5
2025-08-09 13:00:00,1.963623,0.91185,0.6826019,0.65437317,293.93292,296.70898,13.0,77.5
2025-08-09 14:00:00,1.7096558,1.2944489,0.44171143,0.8647461,293.9228,296.23285,13.0,77.5
2025-08-09 15:00:00,1.673172,1.6625061,0.408432,1.1151581,293.42844,295.1078,13.0,77.5
2025-08-09 16:00:00,2.0791168,1.7180481,0.70961,1.0991211,293.42877,295.08496,13.0,77.5
2025-08-09 17:00:00,3.1841278,1.2026825,1.3518677,0.55773926,293.39178,294.77875,13.0,77.5
2025-08-09 18:00:00,3.8447266,0.4225464,1.7700653,0.19325256,293.43683,294.49982,13.0,77.5
2025-08-09 19:00:00,3.8846436,-0.25790405,1.8554382,-0.09159851,293.2655,294.3485,13.0,77.5
2025-08-09 20:00:00,3.8086243,-0.6692047,1.8761902,-0.23623657,292.9474,294.00266,13.0,77.5
2025-08-09 21:00:00,3.6841888,-0.7048187,1.7998657,-0.15438843,292.93005,293.87817,13.0,77.5
2025-08-09 22:00:00,2.5454407,-0.9007721,1.0704651,-0.23649597,293.19727,294.09033,13.0,77.5
2025-08-09 23:00:00,3.04187,-0.907959,1.4301453,-0.2772522,293.27844,294.20862,13.0,77.5
2025-08-10 00:00:00,4.0322876,-0.5609131,1.98732,-0.07374573,293.5971,294.93002,13.0,77.5
2025-08-10 01:00:00,4.562744,0.12944031,2.414688,0.2734375,293.5514,294.9934,13.0,77.5
2025-08-10 02:00:00,4.8545074,0.24932861,3.2995605,0.37086487,293.4981,295.3254,13.0,77.5
2025-08-10 03:00:00,4.7289734,-0.5170593,3.4815521,-0.31950378,293.31863,295.61157,13.0,77.5
2025-08-10 04:00:00,4.952423,-1.0914764,3.7027283,-0.7298889,293.3354,295.87363,13.0,77.5
2025-08-10 05:00:00,4.883362,-0.9806824,3.7150726,-0.68159485,293.18256,296.8637,13.0,77.5
2025-08-10 06:00:00,4.455368,-0.69488525,3.438919,-0.47555542,293.44263,298.95917,13.0,77.5
2025-08-10 07:00:00,4.590271,-0.22608948,3.510254,-0.06993103,293.34308,298.98718,13.0,77.5
2025-08-10 08:00:00,5.7462006,-0.4657898,4.119217,-0.38032532,293.40125,298.51175,13.0,77.5
2025-08-10 09:00:00,4.9644775,-0.88912964,3.6286316,-0.64881897,293.84027,298.7062,13.0,77.5
2025-08-10 10:00:00,5.98172,-1.3855591,3.6400757,-0.8105469,293.46912,296.0418,13.0,77.5
2025-08-10 11:00:00,5.519943,-1.3174896,3.820343,-0.85816956,293.27032,296.8553,13.0,77.5
2025-08-10 12:00:00,4.6413116,-0.6580353,2.537857,-0.2901764,293.31546,297.156,13.0,77.5
2025-08-10 13:00:00,4.6791534,-0.42796326,2.251999,-0.12812805,293.5315,297.0813,13.0,77.5
2025-08-10 14:00:00,4.3787994,-0.42314148,2.0126953,-0.108810425,293.3529,296.41516,13.0,77.5
2025-08-10 15:00:00,4.202957,-0.39315796,1.9178314,-0.05168152,293.01123,295.11328,13.0,77.5
2025-08-10 16:00:00,4.4095,-0.3363037,2.0956726,-0.014770508,293.1399,295.154,13.0,77.5
2025-08-10 17:00:00,4.6326294,-0.21211243,2.2753143,0.012573242,292.8686,294.64893,13.0,77.5
2025-08-10 18:00:00,4.937042,-0.7606201,2.5334473,-0.36834717,292.94302,294.6123,13.0,77.5
2025-08-10 19:00:00,5.202118,-1.2299957,2.7481537,-0.6265869,292.79517,294.35614,13.0,77.5
2025-08-10 20:00:00,5.1840363,-1.1674042,2.7851868,-0.5257263,292.601,293.98636,13.0,77.5
2025-08-10 21:00:00,5.0249176,-0.8694,2.715805,-0.32052612,292.62326,293.8972,13.0,77.5
2025-08-10 22:00:00,4.908554,0.4333496,2.6382446,0.37791443,292.96844,293.67285,13.0,77.5
2025-08-10 23:00:00,4.6681824,0.25382996,2.535904,0.31629944,293.0255,293.76575,13.0,77.5
2025-08-11 00:00:00,4.9808044,0.5183563,2.7324371,0.45677185,293.46875,294.42804,13.0,77.5
2025-08-11 01:00:00,5.0876465,0.6625519,2.7968445,0.59150696,293.45844,294.4496,13.0,77.5
2025-08-11 02:00:00,5.502838,0.5254059,3.075241,0.559845,293.35083,294.56448,13.0,77.5
2025-08-11 03:00:00,5.97641,-0.467865,4.260727,-0.254776,293.2829,294.56836,13.0,77.5
2025-08-11 04:00:00,6.031006,-0.82284546,4.3306885,-0.5081177,293.24664,295.12134,13.0,77.5
2025-08-11 05:00:00,6.1531982,-1.1909637,4.4091644,-0.7563629,293.4001,296.36752,13.0,77.5
2025-08-11 06:00:00,6.10849,-1.1452179,4.2953644,-0.7638397,293.3292,297.36694,13.0,77.5
2025-08-11 07:00:00,6.132904,-1.1248779,4.3652954,-0.7648926,293.51785,297.55994,13.0,77.5
2025-08-11 08:00:00,6.096649,-1.0886688,4.332382,-0.687027,293.70364,298.0472,13.0,77.5
2025-08-11 09:00:00,6.155655,-0.8016815,4.3891907,-0.51234436,293.48578,297.95108,13.0,77.5
2025-08-11 10:00:00,4.4807587,-0.6048889,3.3158264,-0.33605957,292.9232,297.25934,13.0,77.5
2025-08-11 11:00:00,4.3536224,1.0520782,2.97229,0.761322,293.14624,297.30762,13.0,77.5
2025-08-11 12:00:00,4.145935,1.3121338,2.4815063,0.836792,293.37036,297.2353,13.0,77.5
2025-08-11 13:00:00,4.830002,1.0910187,2.6003418,0.57995605,293.23956,297.10706,13.0,77.5
2025-08-11 14:00:00,5.131073,0.65270996,2.6558228,0.34223938,293.33554,296.7724,13.0,77.5
2025-08-11 15:00:00,5.107727,0.024230957,2.5769653,-0.030792236,293.1062,295.38712,13.0,77.5
2025-08-11 16:00:00,5.7981873,-0.77023315,3.0996552,-0.42895508,293.00684,295.29938,13.0,77.5
2025-08-11 17:00:00,6.194702,-1.330719,3.460022,-0.6881561,292.78424,294.6609,13.0,77.5
2025-08-11 18:00:00,5.893524,-0.9562683,3.3718567,-0.3951416,292.80194,294.42828,13.0,77.5
2025-08-11 19:00:00,6.184082,-0.13545227,3.5272827,0.07119751,292.79254,294.33432,13.0,77.5
2025-08-11 20:00:00,6.135971,-0.27278137,3.5303192,-0.048553467,292.65332,293.97308,13.0,77.5
2025-08-11 21:00:00,6.046234,-0.6594696,3.4579773,-0.30273438,292.65894,293.71927,13.0,77.5
2025-08-11 22:00:00,5.568115,0.3916626,3.2234192,0.33195496,292.99338,293.7779,13.0,77.5
2025-08-11 23:00:00,6.0548553,-0.084487915,3.495224,0.03387451,292.96674,293.68817,13.0,77.5
2025-08-12 00:00:00,6.281662,-0.53837585,3.6483307,-0.2199707,293.2634,294.50378,13.0,77.5
2025-08-12 01:00:00,6.2128906,-0.45620728,3.6298065,-0.1363678,293.28052,294.64966,13.0,77.5
2025-08-12 02:00:00,7.073288,-0.9228058,4.2666016,-0.46055603,293.37122,294.9034,13.0,77.5
2025-08-12 03:00:00,7.5904236,-1.4767761,5.3064117,-0.9555969,293.05258,295.0616,13.0,77.5
2025-08-12 04:00:00,7.3893127,-1.8660889,5.2672577,-1.2984467,292.74136,295.9704,13.0,77.5
2025-08-12 05:00:00,7.559311,-2.5550537,5.4005585,-1.7928162,292.33472,296.46106,13.0,77.5
2025-08-12 06:00:00,7.4221497,-2.662506,5.3391876,-1.8826752,292.4836,298.0946,13.0,77.5
2025-08-12 07:00:00,7.1242676,-3.0931091,5.1510773,-2.2455597,292.4489,298.39642,13.0,77.5
2025-08-12 08:00:00,6.3585663,-2.8694458,4.581955,-2.0551453,292.5147,300.1222,13.0,77.5
2025-08-12 09:00:00,5.105057,-2.0110168,3.6213226,-1.4335327,292.44733,300.30484,13.0,77.5
2025-08-12 10:00:00,3.8242035,-1.2986908,2.7312927,-0.9441681,292.6615,298.5094,13.0,77.5
2025-08-12 11:00:00,3.2646332,-0.5506592,2.292221,-0.34248352,293.42538,298.24286,13.0,77.5
2025-08-12 12:00:00,3.69133,-0.1995697,2.1878967,0.03175354,293.33853,298.20203,13.0,77.5
2025-08-12 13:00:00,4.912018,0.40234375,2.471756,0.39253235,293.38806,297.39365,13.0,77.5
2025-08-12 14:00:00,5.6623383,0.5182495,2.7971344,0.4871521,293.68756,296.476,13.0,77.5
2025-08-12 15:00:00,6.0460663,0.24311829,3.156601,0.20803833,293.53662,295.16776,13.0,77.5
2025-08-12 16:00:00,6.0104218,-0.3894348,3.2657623,-0.1519928,293.2593,295.02832,13.0,77.5
2025-08-12 17:00:00,6.279114,-0.57380676,3.5602417,-0.2911682,292.8127,294.59015,13.0,77.5
2025-08-12 18:00:00,6.6502533,-0.30708313,3.9805908,-0.15248108,292.93878,294.44897,13.0,77.5
2025-08-12 19:00:00,6.590622,-0.23033142,3.877716,-0.02255249,292.8582,294.31683,13.0,77.5
2025-08-12 20:00:00,6.4537354,-0.47836304,3.7593079,-0.1362915,292.69556,293.82916,13.0,77.5
2025-08-12 21:00:00,6.5933075,-0.3875885,3.861145,-0.070236206,292.7141,293.6663,13.0,77.5
2025-08-12 22:00:00,6.3530273,-1.0176239,3.6908722,-0.39949036,292.65085,293.52902,13.0,77.5
2025-08-12 23:00:00,6.5054016,-1.1744537,3.8292236,-0.5476532,292.65143,293.6615,13.0,77.5
2025-08-13 00:00:00,6.436966,-1.434433,3.7734833,-0.7393036,292.91275,294.2254,13.0,77.5
2025-08-13 01:00:00,6.688019,-1.3924408,3.960495,-0.69329834,292.9169,294.3113,13.0,77.5
2025-08-13 02:00:00,6.788025,-0.4704895,4.0914,-0.11262512,293.07336,294.39728,13.0,77.5
2025-08-13 03:00:00,7.916153,-0.68829346,5.4259033,-0.35069275,293.16913,294.59912,13.0,77.5
2025-08-13 04:00:00,7.8709564,-0.9902344,5.4029083,-0.6209564,292.91437,294.97797,13.0,77.5
2025-08-13 05:00:00,7.658539,-0.9156647,5.398239,-0.57092285,292.68274,296.41644,13.0,77.5
2025-08-13 06:00:00,7.19191,-0.5308075,5.000183,-0.329422,293.1847,297.37167,13.0,77.5
2025-08-13 07:00:00,6.4230804,-0.34283447,4.5464325,-0.20570374,293.39038,297.7777,13.0,77.5
2025-08-13 08:00:00,5.8296967,-0.26023865,4.213211,-0.15763855,293.05145,297.09723,13.0,77.5
2025-08-13 09:00:00,6.1851196,-1.2514191,4.407303,-0.8625641,293.4412,296.48468,13.0,77.5
2025-08-13 10:00:00,5.96579,-1.4248352,3.5350037,-0.8577728,293.4038,295.66663,13.0,77.5
2025-08-13 11:00:00,5.10495,-0.85076904,3.0576172,-0.45217896,293.54175,295.9242,13.0,77.5
2025-08-13 12:00:00,5.8920746,0.19517517,3.3368835,0.18225098,293.27228,295.62433,13.0,77.5
2025-08-13 13:00:00,6.828888,1.3595734,3.8178253,0.90078735,293.33453,295.62708,13.0,77.5
2025-08-13 14:00:00,6.396179,1.3485565,3.4818573,0.8375397,293.50375,295.63446,13.0,77.5
2025-08-13 15:00:00,6.6969757,0.7448273,3.7273407,0.4803009,293.1599,294.34595,13.0,77.5
2025-08-13 16:00:00,7.3926544,0.6707611,4.2530212,0.5224304,293.22302,294.3787,13.0,77.5
2025-08-13 17:00:00,7.103302,0.70739746,4.0672913,0.5049591,293.00842,294.12396,13.0,77.5
2025-08-13 18:00:00,6.7134705,0.6164856,3.8255615,0.47183228,292.90906,293.7893,13.0,77.5
2025-08-13 19:00:00,6.3618164,0.9805908,3.6338196,0.7212982,292.7897,293.73425,13.0,77.5
2025-08-13 20:00:00,5.937851,1.2786407,3.3759003,0.86457825,292.70648,293.46436,13.0,77.5
2025-08-13 21:00:00,5.91626,1.2231598,3.4244385,0.8327637,292.64587,293.2408,13.0,77.5
2025-08-13 22:00:00,5.180649,2.1800232,2.881134,1.3624268,292.4063,293.24872,13.0,77.5
2025-08-13 23:00:00,5.256607,2.407837,2.945816,1.4901428,292.4992,293.27124,13.0,77.5
2025-08-14 00:00:00,5.7283173,2.6303406,3.2680664,1.6440277,292.96783,294.11963,13.0,77.5
2025-08-14 01:00:00,5.803711,2.7168427,3.3176422,1.7312775,293.03397,294.1625,13.0,77.5
2025-08-14 02:00:00,6.7520447,2.6845703,4.249176,1.737442,292.98193,294.30365,13.0,77.5
2025-08-14 03:00:00,7.349991,2.1311188,5.176773,1.5108185,292.75623,294.78772,13.0,77.5
2025-08-14 04:00:00,8.438751,1.9245453,5.949768,1.340683,292.6875,295.16376,13.0,77.5
2025-08-14 05:00:00,9.206421,1.7867737,6.4440613,1.232132,292.7647,296.07947,13.0,77.5
2025-08-14 06:00:00,8.85939,1.0065765,6.2379456,0.70703125,293.46503,297.98828,13.0,77.5
2025-08-14 07:00:00,7.5957336,0.78434753,5.490753,0.57925415,293.5375,298.55203,13.0,77.5
2025-08-14 08:00:00,6.908203,0.7692261,5.0048676,0.5645447,293.60455,298.9237,13.0,77.5
2025-08-14 09:00:00,7.7057037,0.4176941,5.4314423,0.3713379,293.4698,299.31903,13.0,77.5
2025-08-14 10:00:00,6.0443115,0.4378357,4.0812225,0.3762207,293.70767,295.30347,13.0,77.5
2025-08-14 11:00:00,7.231888,0.5401459,4.9589386,0.37989807,293.57727,295.7461,13.0,77.5
2025-08-14 12:00:00,7.584076,0.39996338,4.865692,0.30645752,293.26236,296.03918,13.0,77.5
2025-08-14 13:00:00,7.703186,0.5207367,4.457428,0.3640747,293.23694,295.8209,13.0,77.5
2025-08-14 14:00:00,7.2265167,0.20431519,3.9807434,0.13276672,293.27905,295.34512,13.0,77.5
2025-08-14 15:00:00,7.3865356,0.10574341,4.1247253,0.11790466,292.82135,294.0185,13.0,77.5
2025-08-14 16:00:00,7.6536865,0.6350708,4.3416595,0.5006561,292.99585,294.06592,13.0,77.5
2025-08-14 17:00:00,7.1991577,1.6087494,4.0165863,1.0590515,292.78455,293.77188,13.0,77.5
2025-08-14 18:00:00,6.6502533,1.6744537,3.7047272,1.0167694,292.6469,293.5462,13.0,77.5
2025-08-14 19:00:00,6.3143616,1.302063,3.5275726,0.8200836,292.82312,293.58127,13.0,77.5
2025-08-14 20:00:00,6.4209595,1.2383881,3.6505585,0.80400085,292.7304,293.1258,13.0,77.5
2025-08-14 21:00:00,5.9475403,1.399353,3.3546295,0.87701416,292.67358,293.04263,13.0,77.5
2025-08-14 22:00:00,5.7331543,1.4273376,3.259079,0.8413086,292.82025,293.10754,13.0,77.5
2025-08-14 23:00:00,5.846573,1.9626007,3.3701324,1.2154083,292.97723,293.344,13.0,77.5
2025-08-15 00:00:00,6.1331177,2.3330383,3.6080322,1.5065613,293.46936,294.46564,13.0,77.5
2025-08-15 01:00:00,6.7303467,2.7009583,3.9868164,1.7246094,293.48306,294.57916,13.0,77.5
2025-08-15 02:00:00,8.009918,2.2161255,4.6289825,1.415741,293.52695,295.0662,13.0,77.5
2025-08-15 03:00:00,7.6438904,1.6868591,5.0571136,1.1993103,293.1875,295.25363,13.0,77.5
2025-08-15 04:00:00,7.4888763,1.3757629,5.1813354,0.97262573,293.00677,295.2347,13.0,77.5
2025-08-15 05:00:00,7.223175,1.0298157,5.1144104,0.7758789,292.8947,296.133,13.0,77.5
2025-08-15 06:00:00,7.492752,1.1460724,5.293518,0.86709595,292.9339,298.10028,13.0,77.5
2025-08-15 07:00:00,7.4068604,0.61639404,5.3736725,0.49069214,293.2398,298.55167,13.0,77.5
2025-08-15 08:00:00,7.1524353,0.107803345,5.2379,0.11907959,293.77036,299.68115,13.0,77.5
2025-08-15 09:00:00,7.22876,0.24365234,5.2506104,0.06300354,293.55438,299.3896,13.0,77.5
2025-08-15 10:00:00,8.649445,-1.332428,5.8500214,-0.831192,293.5794,297.57706,13.0,77.5
2025-08-15 11:00:00,7.3528137,-0.1352539,4.619293,0.042251587,293.73056,297.44342,13.0,77.5
2025-08-15 12:00:00,8.440094,-0.9007416,5.2169495,-0.40452576,293.31915,297.4397,13.0,77.5
2025-08-15 13:00:00,8.460968,-0.57881165,5.109024,-0.25221252,293.37747,297.28284,13.0,77.5
2025-08-15 14:00:00,7.552414,-0.20584106,4.4600983,-0.03366089,293.56165,297.09497,13.0,77.5
2025-08-15 15:00:00,7.6654816,0.20411682,4.568634,0.21453857,293.20508,294.94208,13.0,77.5
2025-08-15 16:00:00,7.726959,0.24232483,4.557495,0.23649597,293.13318,294.6668,13.0,77.5
2025-08-15 17:00:00,7.5859528,-0.02722168,4.485901,0.12760925,293.03836,294.271,13.0,77.5
2025-08-15 18:00:00,7.4878693,0.09347534,4.454788,0.1762085,293.10168,294.11423,13.0,77.5
2025-08-15 19:00:00,7.378769,-0.22772217,4.3845367,-0.0071105957,293.113,294.21173,13.0,77.5
2025-08-15 20:00:00,7.5366974,-0.1463623,4.5138855,0.048171997,292.70496,293.7323,13.0,77.5
2025-08-15 21:00:00,8.115875,-0.06829834,5.0052643,0.08404541,292.69745,293.74152,13.0,77.5
2025-08-15 22:00:00,7.859421,-0.43185425,4.850418,-0.1743927,292.32684,294.16644,13.0,77.5
2025-08-15 23:00:00,7.5241547,-0.7623749,4.627594,-0.3840027,292.1922,294.39844,13.0,77.5
2025-08-16 00:00:00,7.5758514,-0.5657654,4.5930176,-0.24276733,292.43256,295.32684,13.0,77.5
2025-08-16 01:00:00,7.7629547,-0.3695984,4.757263,-0.12071228,292.58606,295.38638,13.0,77.5
2025-08-16 02:00:00,7.587738,0.14880371,4.6649017,0.2061615,292.79883,295.7213,13.0,77.5
2025-08-16 03:00:00,9.815506,-0.08317566,6.7848663,-0.104904175,292.62814,295.91217,13.0,77.5
2025-08-16 04:00:00,10.128387,-0.1421051,7.0931244,-0.11331177,292.42603,296.70038,13.0,77.5
2025-08-16 05:00:00,10.201172,0.0121154785,7.1859283,-0.011962891,292.54343,297.53894,13.0,77.5
2025-08-16 06:00:00,9.617645,-0.08718872,6.738922,-0.04121399,293.0244,298.7339,13.0,77.5
2025-08-16 07:00:00,9.3381195,-0.4646759,6.581299,-0.29231262,293.1771,299.39404,13.0,77.5
2025-08-16 08:00:00,9.155853,-0.58052063,6.529724,-0.4000244,293.42438,300.4311,13.0,77.5
2025-08-16 09:00:00,8.1515045,-0.51026917,5.860031,-0.3136902,293.93604,299.82874,13.0,77.5
2025-08-16 10:00:00,6.571991,-0.32966614,4.6773224,-0.09768677,294.42032,297.3385,13.0,77.5
2025-08-16 11:00:00,7.6194305,-1.1949921,4.8415527,-0.676178,294.36475,296.8565,13.0,77.5
2025-08-16 12:00:00,6.732559,-1.7744141,3.875946,-1.0505371,294.2829,296.4397,13.0,77.5
2025-08-16 13:00:00,6.9568634,-1.4796753,3.8597107,-0.7397156,294.17963,296.50717,13.0,77.5
2025-08-16 14:00:00,6.832657,-0.4348755,3.7904205,-0.026687622,293.9081,296.32336,13.0,77.5
2025-08-16 15:00:00,7.041336,0.32051086,3.927124,0.33468628,293.53458,295.5609,13.0,77.5
2025-08-16 16:00:00,6.845001,-0.16799927,3.8359985,0.0038757324,293.36615,295.0805,13.0,77.5
2025-08-16 17:00:00,7.0637207,-0.33843994,4.052063,-0.12200928,293.53778,294.7243,13.0,77.5
2025-08-16 18:00:00,7.667862,-0.29760742,4.5151367,-0.10089111,293.46622,294.7931,13.0,77.5
2025-08-16 19:00:00,7.884369,-0.37542725,4.686783,-0.15907288,293.42377,294.73615,13.0,77.5
2025-08-16 20:00:00,7.623703,-0.26376343,4.5624084,-0.069869995,293.18652,294.45618,13.0,77.5
2025-08-16 21:00:00,7.568115,-0.13191223,4.5302124,0.009231567,293.16165,294.5471,13.0,77.5
2025-08-16 22:00:00,6.873749,0.12132263,4.0578003,0.182724,293.0072,294.43134,13.0,77.5
2025-08-16 23:00:00,6.925766,0.40664673,4.125992,0.35237122,292.9992,294.46545,13.0,77.5
2025-08-17 00:00:00,7.0324097,0.9410553,4.1282654,0.71810913,293.1693,294.77307,13.0,77.5
2025-08-17 01:00:00,7.0302124,1.7746582,4.1411743,1.1839447,293.06622,294.81644,13.0,77.5
2025-08-17 02:00:00,6.838501,1.6163788,3.9806213,0.9690399,293.13013,294.81726,13.0,77.5
2025-08-17 03:00:00,7.8378143,1.1930084,5.401367,0.8338165,293.05,295.0449,13.0,77.5
2025-08-17 04:00:00,8.188538,1.7849731,5.639496,1.236618,293.25592,295.05493,13.0,77.5
2025-08-17 05:00:00,8.81781,1.5717316,6.05455,1.0767212,293.09503,295.97812,13.0,77.5
2025-08-17 06:00:00,8.767395,0.93258667,6.156952,0.62268066,293.7243,297.72168,13.0,77.5
2025-08-17 07:00:00,8.098312,0.8131561,5.6958313,0.5679779,294.22888,298.17474,13.0,77.5
2025-08-17 08:00:00,6.760971,1.0850067,4.7621765,0.81469727,293.8178,297.2944,13.0,77.5
2025-08-17 09:00:00,7.778412,1.3424377,4.7817383,0.8121948,293.84485,296.7444,13.0,77.5
2025-08-17 10:00:00,9.068268,-0.01638794,5.487198,0.0856781,293.37146,295.54163,13.0,77.5
2025-08-17 11:00:00,8.000122,0.13941956,4.711441,0.13801575,293.59583,295.42148,13.0,77.5
2025-08-17 12:00:00,8.719788,-0.19206238,5.2324524,-0.08811951,293.19354,295.22687,13.0,77.5
2025-08-17 13:00:00,8.188416,0.70910645,4.7487946,0.48773193,293.20715,295.29865,13.0,77.5
2025-08-17 14:00:00,7.5434723,1.2963562,4.32518,0.8065033,293.06274,295.01862,13.0,77.5
2025-08-17 15:00:00,7.3740845,1.7208099,4.137726,1.1264648,292.9237,294.00836,13.0,77.5
2025-08-17 16:00:00,7.715515,2.0381012,4.433014,1.3071442,293.02405,294.13693,13.0,77.5
2025-08-17 17:00:00,8.063248,1.9417267,4.6755524,1.2537689,292.91095,293.82672,13.0,77.5
2025-08-17 18:00:00,8.343796,1.7254791,4.8621216,1.1021118,292.9333,293.71436,13.0,77.5
2025-08-17 19:00:00,8.706696,1.2731934,5.0990143,0.8079529,292.9615,293.59595,13.0,77.5
2025-08-17 20:00:00,8.817139,1.103241,5.1388245,0.6683655,292.88007,293.61255,13.0,77.5
2025-08-17 21:00:00,8.599228,0.5834656,5.0312347,0.34687805,292.79236,293.58997,13.0,77.5
2025-08-17 22:00:00,8.994568,0.95999146,5.258301,0.64442444,292.79385,293.6585,13.0,77.5
2025-08-17 23:00:00,8.998871,1.1737976,5.276703,0.8133087,292.88074,293.80463,13.0,77.5
2025-08-18 00:00:00,9.440796,1.47258,5.609665,1.030777,293.04803,294.32153,13.0,77.5
2025-08-18 01:00:00,9.42775,1.4945221,5.799576,1.0552673,292.8957,294.24268,13.0,77.5
2025-08-18 02:00:00,8.609543,1.1251984,5.659149,0.8644104,292.6927,294.20798,13.0,77.5
2025-08-18 03:00:00,8.5173645,1.2377319,5.5889893,0.9173279,292.7282,294.00397,13.0,77.5
2025-08-18 04:00:00,9.692978,1.6299744,6.4727936,1.0909882,292.93604,293.90012,13.0,77.5
